bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh,fdr_bh,evidence_status,evidence_status_zh
genus.RuminococcaceaeUCG005.id.11363,Inverse variance weighted,14,0.0738542561900971,0.0879609659208921,0.401118485064778,-0.0985492370148515,0.246257749395046,1.07664987900567,0.906151075341915,1.27922925161848,OK,方法成功运行,0.950966296052451,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumoxidoreducensgroup.id.11339,Inverse variance weighted,3,-0.116221748555069,0.140554965287204,0.408306456185383,-0.391709480517988,0.15926598340785,0.890277783595175,0.675900447687813,1.1726498105964,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Marvinbryantia.id.2005,Inverse variance weighted,9,-0.0725232431941585,0.0892341792888608,0.416373206969473,-0.247422234600326,0.102375748212009,0.930044129212779,0.780810938524731,1.10779964727115,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Victivallaceae.id.2255,Inverse variance weighted,9,0.0530764795811866,0.0660846538768533,0.421882882975943,-0.0764494420174458,0.182602401179819,1.05451029054083,0.926399750007251,1.20033706059161,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Dialister.id.2183,Inverse variance weighted,10,-0.0735896786096113,0.092863187063443,0.428096790813269,-0.25560152525396,0.108422168034737,0.929052825889887,0.774450506284779,1.11451816002377,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Coprobacter.id.949,Inverse variance weighted,11,0.0605585013214417,0.0783139939062305,0.43935777660237,-0.09293692673477,0.214053929377653,1.0624297492966,0.911250974057971,1.2386894547436,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Phascolarctobacterium.id.2168,Inverse variance weighted,9,0.0657177859106136,0.0864278569804512,0.447029050931406,-0.103680813771071,0.235116385592298,1.0679252910711,0.901513002038538,1.26505599445645,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Clostridiumsensustricto1.id.1873,Inverse variance weighted,6,-0.0740565111290783,0.0981158884654181,0.450377321148885,-0.266363652521298,0.118250630263141,0.928619215038157,0.766160460651904,1.12552616693943,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.unknownfamily.id.1000001214,Inverse variance weighted,8,0.0776680511950881,0.103324458418067,0.452236987111078,-0.124847887304324,0.2801839896945,1.08076384085344,0.882631151777618,1.3233732769842,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.unknowngenus.id.1000001215,Inverse variance weighted,8,0.0776680511950881,0.103324458418067,0.452236987111078,-0.124847887304324,0.2801839896945,1.08076384085344,0.882631151777618,1.3233732769842,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Gastranaerophilales.id.1591,Inverse variance weighted,8,0.0776680511950881,0.103324458418067,0.452236987111078,-0.124847887304324,0.2801839896945,1.08076384085344,0.882631151777618,1.3233732769842,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Pasteurellaceae.id.3689,Inverse variance weighted,14,-0.0436064237038835,0.0585531579181922,0.456433612763299,-0.15837061322354,0.0711577658157733,0.957330665994092,0.853533392581034,1.0737506136477,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Pasteurellales.id.3688,Inverse variance weighted,14,-0.0436064237038835,0.0585531579181922,0.456433612763299,-0.15837061322354,0.0711577658157733,0.957330665994092,0.853533392581034,1.0737506136477,OK,方法成功运行,0.953539527654021,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
phylum.Bacteroidetes.id.905,Inverse variance weighted,9,-0.0867258957094996,0.120909741969925,0.473202590290619,-0.323708989970553,0.150257198551554,0.91692839519764,0.723460746082034,1.16213310324426,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumruminantiumgroup.id.11340,Inverse variance weighted,17,-0.0351801633738977,0.0505838328286719,0.486753062959335,-0.134324475718094,0.0639641489702992,0.965431465198195,0.87430632739949,1.06605417893637,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.RuminococcaceaeUCG004.id.11362,Inverse variance weighted,10,0.0590952092450982,0.0882052610474267,0.502874525978614,-0.113787102407858,0.231977520898055,1.06087624115806,0.892447935675188,1.26109138030801,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.RuminococcaceaeUCG010.id.11367,Inverse variance weighted,6,-0.077414979309393,0.117369142463977,0.509519890295094,-0.307458498538788,0.152628539920002,0.925505708186185,0.735313383494432,1.16489218762016,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Haemophilus.id.3698,Inverse variance weighted,9,-0.0418936862580492,0.0638450322388323,0.511709796893065,-0.167029949446161,0.0832425769300621,0.958971727025959,0.846174268506991,1.08680541049512,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Defluviitaleaceae.id.1924,Inverse variance weighted,11,0.0429642501996884,0.0661248423900732,0.515857298192615,-0.0866404408848551,0.172568941284232,1.04390057494643,0.917006754500906,1.18835374442425,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Senegalimassilia.id.11160,Inverse variance weighted,4,0.0641846597297536,0.100776056189361,0.5241874647899,-0.133336410401395,0.261705729860902,1.06628928127333,0.875170626079222,1.29914418683366,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.unknowngenus.id.2001,Inverse variance weighted,9,-0.0509269484877127,0.0802266814112511,0.525566578134611,-0.208171244053765,0.106317347078339,0.950348092362058,0.81206796299459,1.11217476592193,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.unknowngenus.id.2071,Inverse variance weighted,13,0.0462767060822861,0.0730896547581689,0.526635772358671,-0.0969790172437249,0.189532429408297,1.04736418290404,0.907575049359544,1.2086843202712,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.RuminococcaceaeUCG002.id.11360,Inverse variance weighted,20,0.0413711294441828,0.0655394766335524,0.527883709078329,-0.0870862447575799,0.169828503645945,1.04223883929803,0.916598040448357,1.18510159328942,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Anaerostipes.id.1991,Inverse variance weighted,11,0.0598492736008719,0.0951789338914991,0.529474772022806,-0.126701436826466,0.24639998402821,1.06167651180727,0.880996666495678,1.27941121526228,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Ruminococcusgauvreauiigroup.id.11342,Inverse variance weighted,10,-0.0846749686623168,0.136175670910717,0.534068863760163,-0.351579283647322,0.182229346322688,0.918810878201477,0.703576065673981,1.19988935253599,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Ruminococcaceae.id.2050,Inverse variance weighted,8,-0.0586670131077092,0.0957913684851302,0.540242904047566,-0.246418095338564,0.129084069123146,0.943020730424095,0.781595375220046,1.13778577279737,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Burkholderiales.id.2874,Inverse variance weighted,11,0.0593047039529652,0.0970537164780363,0.541166271533429,-0.130920580343986,0.249529988249916,1.0610985123978,0.877287445491526,1.28342205145997,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumrectalegroup.id.14374,Inverse variance weighted,8,-0.0760952465625941,0.126342465225756,0.546978781609478,-0.323726478405076,0.171535985279888,0.926727934705413,0.723448093996779,1.18712686105603,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Acidaminococcaceae.id.2166,Inverse variance weighted,7,-0.052842071219666,0.0920325665830891,0.565854735078424,-0.233225901722521,0.127541759283189,0.948529800808595,0.79197464487846,1.13603230714547,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Bifidobacterium.id.436,Inverse variance weighted,10,-0.0487975179017397,0.0858993756595099,0.569982223834759,-0.217160294194379,0.1195652583909,0.952373948852125,0.804800954044515,1.12700678831703,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Turicibacter.id.2162,Inverse variance weighted,10,-0.0479544133884801,0.0849038757030835,0.572204163448841,-0.214366009766524,0.118457182989563,0.95317723820757,0.807052941699645,1.12575867144926,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Alistipes.id.968,Inverse variance weighted,13,-0.0513786383555036,0.0927732685051351,0.579709809527371,-0.233214244625568,0.130456967914561,0.949918926690053,0.791983877057489,1.13934891027899,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Hungatella.id.11306,Inverse variance weighted,4,0.0494000595222159,0.0894794332215197,0.58089159891687,-0.125979629591963,0.224779748636394,1.05064058544561,0.881632805820493,1.25204692077922,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.unknowngenus.id.1868,Inverse variance weighted,11,0.0366679474775911,0.0678893662868555,0.58911892123174,-0.0963952104446456,0.169731105399828,1.0373485094542,0.908105052538712,1.18498617209377,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumnodatumgroup.id.11297,Inverse variance weighted,11,-0.0223531618377605,0.042797022525915,0.601456963883028,-0.106235325988554,0.0615290023130329,0.977894818929514,0.899213014983846,1.0634613389202,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Holdemanella.id.11393,Inverse variance weighted,9,-0.0363400058022453,0.0704722998807068,0.606089322752596,-0.174465713568431,0.10178570196394,0.964312365938052,0.839905651103168,1.10714618705051,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Alphaproteobacteria.id.2379,Inverse variance weighted,6,0.0604116462088417,0.123869081153224,0.625758375099413,-0.182371752851477,0.30319504526916,1.06227373751198,0.833291504335233,1.35417856480835,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Subdoligranulum.id.2070,Inverse variance weighted,10,-0.0556250773253371,0.116460277076945,0.632912625977256,-0.283887220396149,0.172637065745475,0.945893706416334,0.752851546217668,1.18843470314046,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.RuminococcaceaeUCG003.id.11361,Inverse variance weighted,10,-0.040828804585746,0.0856398410830433,0.633540067817831,-0.208682893108511,0.127025283937019,0.95999346235939,0.811652575464314,1.13544572595678,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Erysipelatoclostridium.id.11381,Inverse variance weighted,15,-0.0335264645666281,0.0705646544492095,0.634703605973898,-0.171833187287079,0.104780258153822,0.967029318880918,0.84211963771391,1.1104665675698,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Verrucomicrobiae.id.4029,Inverse variance weighted,10,-0.0393915018061991,0.0831765379672392,0.635792949370936,-0.202417516221988,0.12363451260959,0.961374255702533,0.816753848762917,1.13160220907129,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Verrucomicrobiales.id.4030,Inverse variance weighted,10,-0.0393915018061991,0.0831765379672392,0.635792949370936,-0.202417516221988,0.12363451260959,0.961374255702533,0.816753848762917,1.13160220907129,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Verrucomicrobiaceae.id.4036,Inverse variance weighted,10,-0.0393994344494879,0.0831980666124441,0.635812350541102,-0.202467645009878,0.123668776110902,0.961366629493743,0.816712906908665,1.13164098238932,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Akkermansia.id.4037,Inverse variance weighted,10,-0.0392716354621908,0.0832017718920048,0.636923364512336,-0.20234710837052,0.123803837446139,0.961489499026547,0.816811356671066,1.13179383365333,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
phylum.Firmicutes.id.1672,Inverse variance weighted,15,0.0328255147377775,0.0716296126739537,0.646760358528886,-0.107568526103172,0.173219555578727,1.03337021563681,0.898014982874927,1.1891271559263,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Bilophila.id.3170,Inverse variance weighted,12,0.0594423393905359,0.131246104685487,0.650615381766261,-0.197800025793018,0.31668470457409,1.06124456720678,0.820533922352903,1.37256973873352,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Lachnoclostridium.id.11308,Inverse variance weighted,10,0.0456555240456782,0.101009063217166,0.651273065759744,-0.152322239859968,0.243633287951324,1.0467137811177,0.858711525071073,1.27587636545466,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Alloprevotella.id.961,Inverse variance weighted,6,0.0265020304459949,0.0592877344229004,0.654870028321609,-0.0897019290228899,0.14270598991488,1.02685633223589,0.914203642236373,1.15339064332925,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.LachnospiraceaeUCG010.id.11330,Inverse variance weighted,8,-0.0396781143512238,0.0895395283845188,0.657667965903908,-0.215175589984881,0.135819361282433,0.961098753263498,0.806399832010892,1.14547495777774,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Oscillospira.id.2064,Inverse variance weighted,7,-0.0387719213452561,0.0886700231945692,0.661922252778373,-0.212565166806612,0.135021324116099,0.961970088971284,0.808507626744509,1.14456119084681,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Gammaproteobacteria.id.3303,Inverse variance weighted,6,0.0538305543715887,0.123185694286632,0.662120732504613,-0.187613406430211,0.295274515173388,1.05530577005498,0.828935106278445,1.34349511786419,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.LachnospiraceaeND3007group.id.11317,Inverse variance weighted,3,-0.124594009073454,0.289179031049028,0.666574364437631,-0.691384909929549,0.44219689178264,0.882855261059972,0.500881912170918,1.55612209792735,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Oxalobacteraceae.id.2966,Inverse variance weighted,14,0.0186929532543586,0.0434494201204732,0.667033208686889,-0.0664679101817689,0.103853816690486,1.01886876024712,0.935692941590984,1.1094382617041,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Ruminococcus1.id.11373,Inverse variance weighted,8,-0.0528486175104363,0.124230317997817,0.67053900298935,-0.296340040786158,0.190642805765285,0.948523591477039,0.743534552954776,1.21002716015435,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Bacillales.id.1674,Inverse variance weighted,9,-0.0195230640259238,0.0466058988510504,0.675291522332979,-0.110870625773983,0.071824497722135,0.980666276815401,0.895054538426934,1.0744667561523,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Lactobacillaceae.id.1836,Inverse variance weighted,7,0.055056502535554,0.132192747867226,0.677054001600934,-0.204041283284209,0.314154288355316,1.05660031358569,0.815428706917352,1.36910095658741,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Olsenella.id.822,Inverse variance weighted,11,-0.0189367138873187,0.0462256922909394,0.682057014645566,-0.10953907077756,0.0716656430029226,0.981241459235403,0.896247146605124,1.07429608559372,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
phylum.Actinobacteria.id.400,Inverse variance weighted,12,0.03090099424079,0.0757867756300031,0.683467528828768,-0.117641085994016,0.179443074475596,1.03138338593631,0.889015075322398,1.19655078784765,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Butyricicoccus.id.2055,Inverse variance weighted,8,0.0468380330738626,0.117025394017218,0.688981081130014,-0.182531739199884,0.276207805347609,1.04795226172673,0.833158199734038,1.31812174831711,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Mollicutes.id.3920,Inverse variance weighted,11,-0.0285208282805757,0.0739857057742804,0.699873627390812,-0.173532811598165,0.116491155037014,0.971882051303275,0.8406895663411,1.12354757268656,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
phylum.Tenericutes.id.3919,Inverse variance weighted,11,-0.0285208282805757,0.0739857057742804,0.699873627390812,-0.173532811598165,0.116491155037014,0.971882051303275,0.8406895663411,1.12354757268656,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Veillonellaceae.id.2172,Inverse variance weighted,19,0.0285391741552134,0.0752255626892231,0.704404711345925,-0.118902928715664,0.175981277026091,1.02895031830449,0.887893985588382,1.19241573287301,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.LachnospiraceaeNK4A136group.id.11319,Inverse variance weighted,13,-0.0275100150136332,0.0732184929184713,0.707121382987511,-0.171018261133837,0.11599823110657,0.972864939249035,0.842806182734593,1.12299388567499,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Tyzzerella3.id.11335,Inverse variance weighted,13,0.0173882627866774,0.0469289235256385,0.710992568666431,-0.074592427323574,0.109368952896929,1.01754031867877,0.928121686291063,1.11557386863192,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Negativicutes.id.2164,Inverse variance weighted,12,-0.0327370916807858,0.0886629001849609,0.711955547964105,-0.206516376043309,0.141042192681738,0.967792966966951,0.813412940862344,1.15147323070337,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Selenomonadales.id.2165,Inverse variance weighted,12,-0.0327370916807858,0.0886629001849609,0.711955547964105,-0.206516376043309,0.141042192681738,0.967792966966951,0.813412940862344,1.15147323070337,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Parasutterella.id.2892,Inverse variance weighted,13,-0.0262218854914364,0.0714827069868062,0.713747038116337,-0.166327991185577,0.113884220202704,0.974118922771597,0.846768456047691,1.12062237194184,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumfissicatenagroup.id.14373,Inverse variance weighted,8,-0.0245104572684746,0.0670539085246727,0.714713122558125,-0.155936117976833,0.106915203439884,0.975787484793351,0.855613846968807,1.11283988548405,OK,方法成功运行,0.966695313203618,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.CandidatusSoleaferrea.id.11350,Inverse variance weighted,10,-0.0209952411860547,0.0600273401391034,0.726517836576528,-0.138648827858697,0.0966583454865879,0.979223624501412,0.870533681963784,1.10148398235276,OK,方法成功运行,0.974100500174659,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Porphyromonadaceae.id.943,Inverse variance weighted,8,0.0400236165420638,0.115710129211558,0.729421227618939,-0.18676823671259,0.266815469796718,1.04083535483407,0.829635993270654,1.30579946465648,OK,方法成功运行,0.974100500174659,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Actinomyces.id.423,Inverse variance weighted,6,-0.0299704593219659,0.0915974550784694,0.743518503259126,-0.209501471275766,0.149560552631834,0.970474201590999,0.810988446244567,1.16132378989486,OK,方法成功运行,0.986681787343872,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Collinsella.id.815,Inverse variance weighted,8,0.0325525091083564,0.101716644554041,0.748944609918878,-0.166812114217563,0.231917132434276,1.03308813825677,0.846358615150072,1.26101522723627,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Intestinibacter.id.11345,Inverse variance weighted,15,0.0274235435340793,0.0871504106736987,0.753012888344386,-0.14339126138637,0.198238348454529,1.02780302991579,0.866415007831927,1.21925296625171,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Peptococcaceae.id.2024,Inverse variance weighted,8,-0.0301081697729867,0.0980852284250211,0.758874376987293,-0.222355217486028,0.162138877940055,0.97034056635269,0.800630915715972,1.17602355370909,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Actinobacteria.id.419,Inverse variance weighted,10,-0.0279447783246813,0.0940693602721969,0.766416366869497,-0.212320724458187,0.156431167808825,0.972442065198566,0.808705284404477,1.16933027198408,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Lactobacillales.id.1800,Inverse variance weighted,15,-0.0215847007970549,0.0739207365939931,0.770288219821229,-0.166469344521281,0.123299942927172,0.978646581813018,0.846648770961001,1.13122367260653,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Betaproteobacteria.id.2867,Inverse variance weighted,12,0.0262506401323409,0.0904406071314443,0.771622839585478,-0.15101294984529,0.203514230109972,1.0265982229449,0.859836563836632,1.22570259939989,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Roseburia.id.2012,Inverse variance weighted,13,0.0340356625406844,0.121581322205201,0.779522356709339,-0.20426372898151,0.272335054062879,1.03462150330166,0.815247338483104,1.31302686260332,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Slackia.id.825,Inverse variance weighted,5,-0.0231585615625187,0.0832814280869365,0.780954063225641,-0.186390160612914,0.140073037487877,0.977107539791264,0.829949718113335,1.15035781503399,OK,方法成功运行,0.986714415213236,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Victivallis.id.2256,Inverse variance weighted,10,0.0193963431283449,0.0719338330783673,0.787436107763576,-0.121593969705255,0.160386655961945,1.01958567432149,0.885507838528505,1.17396470369939,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Clostridiuminnocuumgroup.id.14397,Inverse variance weighted,9,-0.0129766051063813,0.0505416752619281,0.797371312578595,-0.11203828861976,0.0860850784069979,0.987107228018747,0.894010026435067,1.08989905123578,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Oscillibacter.id.2063,Inverse variance weighted,11,0.0179060281019402,0.0743499622738519,0.80968347155123,-0.127819897954809,0.16363195415869,1.01806730217778,0.880011856808343,1.17778075800322,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Ruminococcusgnavusgroup.id.14376,Inverse variance weighted,12,0.0137991981929409,0.0589136638822633,0.814808393374266,-0.101671583016295,0.129269979402177,1.01389484657895,0.903326170615116,1.13799731853153,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Ruminiclostridium6.id.11356,Inverse variance weighted,14,0.0192450542341208,0.0830684525820132,0.816788856101485,-0.143569112826625,0.182059221294867,1.01943143399997,0.866260928376959,1.19968523868943,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.LachnospiraceaeUCG004.id.11324,Inverse variance weighted,12,-0.0264425600535327,0.115024933202773,0.818180772498341,-0.251891429130968,0.199006309023902,0.973903983221603,0.777329128786713,1.22018966408134,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Melainabacteria.id.1589,Inverse variance weighted,8,0.0224374287123193,0.101057398561066,0.824293190864843,-0.175635072467371,0.220509929892009,1.02269104106706,0.838924073975606,1.24671230439531,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.LachnospiraceaeUCG008.id.11328,Inverse variance weighted,9,0.0137200791424017,0.0637691117178607,0.829648480183627,-0.111267379824605,0.138707538109409,1.01381463135466,0.894699492350926,1.14878807413657,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Oxalobacter.id.2978,Inverse variance weighted,10,0.00953934706133304,0.0453384188846366,0.83335301863867,-0.0793239539525547,0.0984026480752208,1.00958499165694,0.923740626541231,1.10340698037215,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Butyricimonas.id.945,Inverse variance weighted,12,0.017196775617953,0.0818764711126092,0.833641776455161,-0.143281107762761,0.177674658998667,1.01734549141814,0.866510451841245,1.19443665879571,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
